well_id,plate,row,column,benomyl_says_diploid,flow_says_diploid,benomyl_is_borderline,agreement,disagreement_type,disagreement_explanation,benomyl_confidence,flow_confidence,benomyl_notes,benomyl_double_checked,flow_all_events_count,flow_singlets_count,flow_haploid_count,flow_diploid_count,flow_ambiguous_count,flow_haploid_percent,flow_diploid_percent,flow_ambiguous_percent,flow_mixed_population,flow_source_file,in_benomyl,in_flow
WGS2D10,2,D,10,True,False,False,False,benomyl_diploid_flow_haploid,Mixed or unclear population in flow cytometry,1.0,0.29645027182603134,,False,5000.0,3127.0,927.0,14.0,2186.0,29.645027182603133,0.4477134633834346,69.90725935401343,True,WGShybrid_ploidy_assay.xlsx,True,True
WGS2D11,2,D,11,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS2D12,2,D,12,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS2E1,2,E,1,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS2E2,2,E,2,False,True,False,False,benomyl_haploid_flow_diploid,Mixed or unclear population in flow cytometry,1.0,0.13169446883230904,,False,5000.0,2278.0,4.0,300.0,1974.0,0.17559262510974538,13.169446883230904,86.65496049165935,True,WGShybrid_ploidy_assay.xlsx,True,True
WGS2E3,2,E,3,True,True,False,True,,,1.0,0.18801498127340824,,False,5000.0,2670.0,2.0,502.0,2166.0,0.0749063670411985,18.801498127340825,81.12359550561797,True,WGShybrid_ploidy_assay.xlsx,True,True
WGS2E4,2,E,4,True,False,False,False,benomyl_diploid_flow_haploid,Mixed or unclear population in flow cytometry,1.0,0.3079951544518474,,False,5000.0,3302.0,1017.0,29.0,2256.0,30.79951544518474,0.8782556026650515,68.32222895215021,True,WGShybrid_ploidy_assay.xlsx,True,True
WGS2E5,2,E,5,False,False,False,True,,,1.0,0.4187977416140816,,False,5000.0,3011.0,1261.0,2.0,1748.0,41.879774161408164,0.06642311524410495,58.05380272334772,True,WGShybrid_ploidy_assay.xlsx,True,True
WGS2E6,2,E,6,False,False,False,True,,,1.0,0.3185028248587571,,False,5000.0,2832.0,902.0,4.0,1926.0,31.85028248587571,0.14124293785310735,68.00847457627118,True,WGShybrid_ploidy_assay.xlsx,True,True
WGS2E7,2,E,7,True,True,False,True,,,1.0,0.19232245681381957,,False,5000.0,2605.0,1.0,501.0,2103.0,0.038387715930902115,19.232245681381958,80.72936660268714,True,WGShybrid_ploidy_assay.xlsx,True,True
WGS2E8,2,E,8,True,False,False,False,benomyl_diploid_flow_haploid,Mixed or unclear population in flow cytometry,1.0,0.18814341498047568,,False,5000.0,2817.0,530.0,11.0,2276.0,18.81434149804757,0.3904863329783458,80.79517216897408,True,WGShybrid_ploidy_assay.xlsx,True,True
WGS2E9,2,E,9,True,False,False,False,benomyl_diploid_flow_haploid,Mixed or unclear population in flow cytometry,1.0,0.19973890339425587,,False,5000.0,3064.0,612.0,7.0,2445.0,19.973890339425587,0.22845953002610966,79.7976501305483,True,WGShybrid_ploidy_assay.xlsx,True,True
WGS2E10,2,E,10,False,False,False,True,,,1.0,0.26060848678943155,,False,5000.0,2498.0,651.0,7.0,1840.0,26.060848678943156,0.28022417934347477,73.65892714171338,True,WGShybrid_ploidy_assay.xlsx,True,True
WGS2E11,2,E,11,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS2E12,2,E,12,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS2F1,2,F,1,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS2F2,2,F,2,False,False,False,True,,,1.0,0.2560416029366779,,False,5000.0,3269.0,837.0,9.0,2423.0,25.60416029366779,0.2753135515448149,74.1205261547874,True,WGS2_ploid_assay.xlsx,True,True
WGS2F3,2,F,3,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS2F4,2,F,4,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS2F5,2,F,5,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS2F6,2,F,6,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS2F7,2,F,7,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS2F8,2,F,8,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS2F9,2,F,9,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS2F10,2,F,10,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS2F11,2,F,11,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS2F12,2,F,12,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS2G1,2,G,1,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS2G2,2,G,2,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS2G3,2,G,3,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS2G4,2,G,4,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS2G5,2,G,5,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS2G6,2,G,6,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS2G7,2,G,7,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS2G8,2,G,8,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS2G9,2,G,9,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS2G10,2,G,10,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS2G11,2,G,11,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS2G12,2,G,12,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS2H1,2,H,1,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS2H2,2,H,2,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS2H3,2,H,3,True,True,True,True,,,0.5,0.1634117178158629,,False,5000.0,2509.0,0.0,410.0,2099.0,0.0,16.34117178158629,83.6588282184137,True,WGShybrid_ploidy_assay.xlsx,True,True
WGS2H4,2,H,4,False,True,True,False,benomyl_haploid_flow_diploid,Both methods show uncertainty,0.5,0.19984567901234565,,False,5000.0,2592.0,0.0,518.0,2074.0,0.0,19.984567901234566,80.01543209876543,True,WGShybrid_ploidy_assay.xlsx,True,True
WGS2H5,2,H,5,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS2H6,2,H,6,False,False,True,True,,,0.5,0.38564522127184825,,False,5000.0,2689.0,1037.0,3.0,1649.0,38.56452212718482,0.11156563778356265,61.32391223503161,True,WGShybrid_ploidy_assay.xlsx,True,True
WGS2H7,2,H,7,False,False,True,True,,,0.5,0.3463687150837989,,False,5000.0,2685.0,930.0,1.0,1754.0,34.63687150837989,0.037243947858472994,65.32588454376163,True,WGShybrid_ploidy_assay.xlsx,True,True
WGS2H8,2,H,8,False,False,True,True,,,0.5,0.30310880829015546,,False,5000.0,2702.0,819.0,5.0,1878.0,30.310880829015545,0.1850481125092524,69.5040710584752,True,WGShybrid_ploidy_assay.xlsx,True,True
WGS2H9,2,H,9,True,True,False,True,,,1.0,0.21487039563437926,,False,5000.0,2932.0,1.0,630.0,2301.0,0.034106412005457026,21.487039563437925,78.47885402455663,True,WGShybrid_ploidy_assay.xlsx,True,True
WGS2H10,2,H,10,False,False,True,True,,,0.5,0.3550455619304758,,False,5000.0,2963.0,1052.0,11.0,1900.0,35.504556193047584,0.37124535943300707,64.1241984475194,True,WGShybrid_ploidy_assay.xlsx,True,True
WGS2H11,2,H,11,False,True,False,False,benomyl_haploid_flow_diploid,Mixed or unclear population in flow cytometry,1.0,0.2579816513761468,,False,5000.0,2725.0,0.0,703.0,2022.0,0.0,25.79816513761468,74.20183486238531,True,WGShybrid_ploidy_assay.xlsx,True,True
WGS2H12,2,H,12,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3A1,3,A,1,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3A2,3,A,2,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3A3,3,A,3,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3A4,3,A,4,False,,True,,,,0.5,,,False,,,,,,,,,,,True,False
WGS3A5,3,A,5,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3A6,3,A,6,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3A7,3,A,7,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3A8,3,A,8,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3A9,3,A,9,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3A10,3,A,10,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3A11,3,A,11,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3A12,3,A,12,False,,True,,,,0.5,,,False,,,,,,,,,,,True,False
WGS3B1,3,B,1,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3B2,3,B,2,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3B3,3,B,3,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3B4,3,B,4,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3B5,3,B,5,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3B6,3,B,6,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3B7,3,B,7,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3B8,3,B,8,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3B9,3,B,9,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3B10,3,B,10,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3B11,3,B,11,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3B12,3,B,12,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3C1,3,C,1,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3C2,3,C,2,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3C3,3,C,3,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3C4,3,C,4,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3C5,3,C,5,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3C6,3,C,6,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3C7,3,C,7,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3C8,3,C,8,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3C9,3,C,9,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3C10,3,C,10,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3C11,3,C,11,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3C12,3,C,12,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3D1,3,D,1,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3D2,3,D,2,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3D3,3,D,3,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3D4,3,D,4,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3D5,3,D,5,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3D6,3,D,6,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3D7,3,D,7,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3D8,3,D,8,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3D9,3,D,9,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3D10,3,D,10,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3D11,3,D,11,False,,True,,,,0.5,,,False,,,,,,,,,,,True,False
WGS3D12,3,D,12,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3E1,3,E,1,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3E2,3,E,2,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3E3,3,E,3,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3E4,3,E,4,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3E5,3,E,5,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3E6,3,E,6,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3E7,3,E,7,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3E8,3,E,8,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3E9,3,E,9,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3E10,3,E,10,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3E11,3,E,11,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3E12,3,E,12,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3F1,3,F,1,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3F2,3,F,2,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3F3,3,F,3,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3F4,3,F,4,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3F5,3,F,5,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3F6,3,F,6,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3F7,3,F,7,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3F8,3,F,8,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3F9,3,F,9,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3F10,3,F,10,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3F11,3,F,11,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3F12,3,F,12,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3G1,3,G,1,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3G2,3,G,2,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3G3,3,G,3,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3G4,3,G,4,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3G5,3,G,5,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3G6,3,G,6,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3G7,3,G,7,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3G8,3,G,8,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3G9,3,G,9,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3G10,3,G,10,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3G11,3,G,11,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3G12,3,G,12,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3H1,3,H,1,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3H2,3,H,2,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3H3,3,H,3,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3H4,3,H,4,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3H5,3,H,5,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3H6,3,H,6,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3H7,3,H,7,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3H8,3,H,8,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3H9,3,H,9,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3H10,3,H,10,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3H11,3,H,11,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS3H12,3,H,12,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4A1,4,A,1,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4A2,4,A,2,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4A3,4,A,3,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4A4,4,A,4,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4A5,4,A,5,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4A6,4,A,6,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4A7,4,A,7,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4A8,4,A,8,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4A9,4,A,9,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4A10,4,A,10,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4A11,4,A,11,False,,True,,,,0.5,,,False,,,,,,,,,,,True,False
WGS4A12,4,A,12,False,,True,,,,0.5,,,False,,,,,,,,,,,True,False
WGS4B1,4,B,1,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4B2,4,B,2,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4B3,4,B,3,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4B4,4,B,4,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4B5,4,B,5,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4B6,4,B,6,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4B7,4,B,7,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4B8,4,B,8,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4B9,4,B,9,True,,True,,,,0.5,,,False,,,,,,,,,,,True,False
WGS4B10,4,B,10,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4B11,4,B,11,True,,True,,,,0.5,,,False,,,,,,,,,,,True,False
WGS4B12,4,B,12,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4C1,4,C,1,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4C2,4,C,2,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4C3,4,C,3,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4C4,4,C,4,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4C5,4,C,5,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4C6,4,C,6,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4C7,4,C,7,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4C8,4,C,8,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4C9,4,C,9,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4C10,4,C,10,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4C11,4,C,11,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4C12,4,C,12,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4D1,4,D,1,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4D2,4,D,2,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4D3,4,D,3,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4D4,4,D,4,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4D5,4,D,5,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4D6,4,D,6,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4D7,4,D,7,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4D8,4,D,8,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4D9,4,D,9,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4D10,4,D,10,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4D11,4,D,11,True,,True,,,,0.5,,,False,,,,,,,,,,,True,False
WGS4D12,4,D,12,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4E1,4,E,1,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4E2,4,E,2,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4E3,4,E,3,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4E4,4,E,4,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4E5,4,E,5,False,,True,,,,0.5,,,False,,,,,,,,,,,True,False
WGS4E6,4,E,6,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4E7,4,E,7,False,,True,,,,0.5,,,False,,,,,,,,,,,True,False
WGS4E8,4,E,8,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4E9,4,E,9,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4E10,4,E,10,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4E11,4,E,11,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4E12,4,E,12,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4F1,4,F,1,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4F2,4,F,2,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4F3,4,F,3,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4F4,4,F,4,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4F5,4,F,5,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4F6,4,F,6,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4F7,4,F,7,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4F8,4,F,8,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4F9,4,F,9,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4F10,4,F,10,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4F11,4,F,11,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4F12,4,F,12,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4G1,4,G,1,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4G2,4,G,2,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4G3,4,G,3,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4G4,4,G,4,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4G5,4,G,5,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4G6,4,G,6,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4G7,4,G,7,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4G8,4,G,8,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4G9,4,G,9,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4G10,4,G,10,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4G11,4,G,11,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4G12,4,G,12,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4H1,4,H,1,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4H2,4,H,2,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4H3,4,H,3,False,,True,,,,0.5,,,False,,,,,,,,,,,True,False
WGS4H4,4,H,4,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4H5,4,H,5,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4H6,4,H,6,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4H7,4,H,7,False,,True,,,,0.5,,,False,,,,,,,,,,,True,False
WGS4H8,4,H,8,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4H9,4,H,9,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4H10,4,H,10,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4H11,4,H,11,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS4H12,4,H,12,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS5A1,5,A,1,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS5A2,5,A,2,False,,,,,,0.5,,,False,,,,,,,,,,,True,False
WGS5A3,5,A,3,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS5A4,5,A,4,True,,,,,,0.5,,,False,,,,,,,,,,,True,False
WGS5A5,5,A,5,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS5A6,5,A,6,True,,,,,,0.5,,,False,,,,,,,,,,,True,False
WGS5A7,5,A,7,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS5A8,5,A,8,True,,,,,,0.5,,,False,,,,,,,,,,,True,False
WGS5A9,5,A,9,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS5A10,5,A,10,True,,,,,,0.5,,,False,,,,,,,,,,,True,False
WGS5A11,5,A,11,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS5A12,5,A,12,True,,,,,,0.5,,,False,,,,,,,,,,,True,False
WGS5B1,5,B,1,True,,,,,,0.5,,,False,,,,,,,,,,,True,False
WGS5B2,5,B,2,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS5B3,5,B,3,True,,,,,,0.5,,,False,,,,,,,,,,,True,False
WGS5B4,5,B,4,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS5B5,5,B,5,False,,True,,,,0.5,,,False,,,,,,,,,,,True,False
WGS5B6,5,B,6,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS5B7,5,B,7,True,,True,,,,0.5,,,False,,,,,,,,,,,True,False
WGS5B8,5,B,8,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS5B9,5,B,9,False,,True,,,,0.5,,,False,,,,,,,,,,,True,False
WGS5B10,5,B,10,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS5B11,5,B,11,True,,True,,,,0.5,,,False,,,,,,,,,,,True,False
WGS5B12,5,B,12,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS5C1,5,C,1,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS5C2,5,C,2,False,,True,,,,0.5,,,False,,,,,,,,,,,True,False
WGS5C3,5,C,3,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS5C4,5,C,4,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS5C5,5,C,5,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS5C6,5,C,6,True,,True,,,,0.5,,,False,,,,,,,,,,,True,False
WGS5C7,5,C,7,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS5C8,5,C,8,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS5C9,5,C,9,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS5C10,5,C,10,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS5C11,5,C,11,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS5C12,5,C,12,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS5D1,5,D,1,True,,True,,,,0.5,,,False,,,,,,,,,,,True,False
WGS5D2,5,D,2,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS5D3,5,D,3,False,,False,,,,1.0,,,False,,,,,,,,,,,True,False
WGS5D4,5,D,4,True,,True,,,,0.5,,,False,,,,,,,,,,,True,False
WGS5D5,5,D,5,True,,True,,,,0.5,,,False,,,,,,,,,,,True,False
WGS5D6,5,D,6,True,,False,,,,1.0,,,False,,,,,,,,,,,True,False
